id,itemTime,trialnumber,value,access,observation,answer1,answer2,RT,language,comments,engagement,difficulty
A1ZK3LRUC4ICY7:3EICBYG6454XZ8488OFXGBE77VIJCO,1456169613855,6,42,4,2,is,possible,5762,English,no,9,0
A1ZK3LRUC4ICY7:3EICBYG6454XZ8488OFXGBE77VIJCO,1456169621636,7,43,4,3,is,probable,7776,English,no,9,0
A1ZK3LRUC4ICY7:3EICBYG6454XZ8488OFXGBE77VIJCO,1456169629963,8,105,10,5,is,possible,8323,English,no,9,0
A1ZK3LRUC4ICY7:3EICBYG6454XZ8488OFXGBE77VIJCO,1456169636489,9,41,4,1,is,unlikely,6522,English,no,9,0
A1ZK3LRUC4ICY7:3EICBYG6454XZ8488OFXGBE77VIJCO,1456169641762,10,107,10,7,is,likely,5266,English,no,9,0
A1ZK3LRUC4ICY7:3EICBYG6454XZ8488OFXGBE77VIJCO,1456169647143,11,22,2,2,is,possible,5377,English,no,9,0
A1ZK3LRUC4ICY7:3EICBYG6454XZ8488OFXGBE77VIJCO,1456169652646,12,84,8,4,is,possible,5495,English,no,9,0
A207149DHAS89K:30JNVC0ORAS523J1P6D7O3N9YJVQHD,1456259691407,1,80,8,0,is,unlikely,28573,English,NA,10,2
A207149DHAS89K:30JNVC0ORAS523J1P6D7O3N9YJVQHD,1456259698441,2,108,10,8,is,probable,7029,English,NA,10,2
A207149DHAS89K:30JNVC0ORAS523J1P6D7O3N9YJVQHD,1456259706319,3,84,8,4,might_be,possible,7876,English,NA,10,2
A207149DHAS89K:30JNVC0ORAS523J1P6D7O3N9YJVQHD,1456259711892,4,107,10,7,is,probable,5572,English,NA,10,2
A207149DHAS89K:30JNVC0ORAS523J1P6D7O3N9YJVQHD,1456259718419,5,82,8,2,is,unlikely,6525,English,NA,10,2
A207149DHAS89K:30JNVC0ORAS523J1P6D7O3N9YJVQHD,1456259724676,6,22,2,2,is,possible,6256,English,NA,10,2
A207149DHAS89K:30JNVC0ORAS523J1P6D7O3N9YJVQHD,1456259729227,7,42,4,2,is,possible,4550,English,NA,10,2
A207149DHAS89K:30JNVC0ORAS523J1P6D7O3N9YJVQHD,1456259734934,8,86,8,6,is,probable,5706,English,NA,10,2
A207149DHAS89K:30JNVC0ORAS523J1P6D7O3N9YJVQHD,1456259741097,9,102,10,2,is,unlikely,6161,English,NA,10,2
A207149DHAS89K:30JNVC0ORAS523J1P6D7O3N9YJVQHD,1456259750876,10,103,10,3,is,unlikely,9778,English,NA,10,2
A207149DHAS89K:30JNVC0ORAS523J1P6D7O3N9YJVQHD,1456259759948,11,41,4,1,is,possible,9068,English,NA,10,2
A207149DHAS89K:30JNVC0ORAS523J1P6D7O3N9YJVQHD,1456259764166,12,20,2,0,is,possible,4217,English,NA,10,2
A243MVNC6OLKBF:3N8OEVH1FSYC98S8E6GTJ7PAV3BOO9,1456170412770,1,22,2,2,might_be,possible,47557,English,NA,10,0
A243MVNC6OLKBF:3N8OEVH1FSYC98S8E6GTJ7PAV3BOO9,1456170433301,2,41,4,1,is_probably,unlikely,20526,English,NA,10,0
A243MVNC6OLKBF:3N8OEVH1FSYC98S8E6GTJ7PAV3BOO9,1456170474040,3,102,10,2,is_probably,unlikely,40738,English,NA,10,0
A243MVNC6OLKBF:3N8OEVH1FSYC98S8E6GTJ7PAV3BOO9,1456170504312,4,86,8,6,is,probable,30266,English,NA,10,0
A243MVNC6OLKBF:3N8OEVH1FSYC98S8E6GTJ7PAV3BOO9,1456170518832,5,84,8,4,might_be,possible,14518,English,NA,10,0
A243MVNC6OLKBF:3N8OEVH1FSYC98S8E6GTJ7PAV3BOO9,1456170532347,6,42,4,2,might_be,possible,13509,English,NA,10,0
A243MVNC6OLKBF:3N8OEVH1FSYC98S8E6GTJ7PAV3BOO9,1456170554608,7,107,10,7,is,probable,22259,English,NA,10,0
A243MVNC6OLKBF:3N8OEVH1FSYC98S8E6GTJ7PAV3BOO9,1456170567550,8,43,4,3,might_be,possible,12937,English,NA,10,0
A243MVNC6OLKBF:3N8OEVH1FSYC98S8E6GTJ7PAV3BOO9,1456170579502,9,88,8,8,is_certainly,probable,11947,English,NA,10,0
A243MVNC6OLKBF:3N8OEVH1FSYC98S8E6GTJ7PAV3BOO9,1456170592384,10,82,8,2,is,probable,12881,English,NA,10,0
A243MVNC6OLKBF:3N8OEVH1FSYC98S8E6GTJ7PAV3BOO9,1456170605105,11,108,10,8,is,probable,12720,English,NA,10,0
A243MVNC6OLKBF:3N8OEVH1FSYC98S8E6GTJ7PAV3BOO9,1456170621713,12,105,10,5,might_be,possible,16606,English,NA,10,0
A258MR1IS96JEP:3PQMUDRV7SESH062IGQJFDX27MTIIV,1456259664136,1,107,10,7,is_probably,likely,33800,english,NA,0,7
A258MR1IS96JEP:3PQMUDRV7SESH062IGQJFDX27MTIIV,1456259676760,2,105,10,5,is,possible,12618,english,NA,0,7
A258MR1IS96JEP:3PQMUDRV7SESH062IGQJFDX27MTIIV,1456259685841,3,42,4,2,might_be,possible,9076,english,NA,0,7
A258MR1IS96JEP:3PQMUDRV7SESH062IGQJFDX27MTIIV,1456259692389,4,86,8,6,is_probably,possible,6542,english,NA,0,7
A258MR1IS96JEP:3PQMUDRV7SESH062IGQJFDX27MTIIV,1456259702460,5,102,10,2,is_probably,unlikely,10064,english,NA,0,7
A258MR1IS96JEP:3PQMUDRV7SESH062IGQJFDX27MTIIV,1456259711604,6,41,4,1,is,unlikely,9130,english,NA,0,7
A258MR1IS96JEP:3PQMUDRV7SESH062IGQJFDX27MTIIV,1456259718452,7,84,8,4,is,possible,6833,english,NA,0,7
A258MR1IS96JEP:3PQMUDRV7SESH062IGQJFDX27MTIIV,1456259724685,8,82,8,2,is,unlikely,6224,english,NA,0,7
A258MR1IS96JEP:3PQMUDRV7SESH062IGQJFDX27MTIIV,1456259736995,9,22,2,2,is_certainly,likely,12302,english,NA,0,7
A258MR1IS96JEP:3PQMUDRV7SESH062IGQJFDX27MTIIV,1456259744524,10,43,4,3,is_probably,likely,7522,english,NA,0,7
A258MR1IS96JEP:3PQMUDRV7SESH062IGQJFDX27MTIIV,1456259752998,11,80,8,0,is_certainly,unlikely,8468,english,NA,0,7
A258MR1IS96JEP:3PQMUDRV7SESH062IGQJFDX27MTIIV,1456259763763,12,20,2,0,is_certainly,unlikely,10759,english,NA,0,7
A2ABSQBRUAUS4C:3BDCF01OGY2GX1TD719ZTHJIE85LY0,1456169532793,1,108,10,8,is,possible,16559,english,No,10,1
A2ABSQBRUAUS4C:3BDCF01OGY2GX1TD719ZTHJIE85LY0,1456169545809,2,41,4,1,is_probably,probable,13010,english,No,10,1
A2ABSQBRUAUS4C:3BDCF01OGY2GX1TD719ZTHJIE85LY0,1456169553702,3,22,2,2,might_be,possible,7889,english,No,10,1
A2ABSQBRUAUS4C:3BDCF01OGY2GX1TD719ZTHJIE85LY0,1456169560741,4,43,4,3,might_be,probable,7031,english,No,10,1
A2ABSQBRUAUS4C:3BDCF01OGY2GX1TD719ZTHJIE85LY0,1456169575613,5,102,10,2,might_be,unlikely,14866,english,No,10,1
A2ABSQBRUAUS4C:3BDCF01OGY2GX1TD719ZTHJIE85LY0,1456169586804,6,86,8,6,is_certainly,probable,11186,english,No,10,1
A2ABSQBRUAUS4C:3BDCF01OGY2GX1TD719ZTHJIE85LY0,1456169591876,7,88,8,8,is_certainly,probable,5067,english,No,10,1
A2ABSQBRUAUS4C:3BDCF01OGY2GX1TD719ZTHJIE85LY0,1456169598902,8,42,4,2,might_be,possible,7020,english,No,10,1
A2ABSQBRUAUS4C:3BDCF01OGY2GX1TD719ZTHJIE85LY0,1456169605909,9,82,8,2,is_probably,unlikely,7002,english,No,10,1
A2ABSQBRUAUS4C:3BDCF01OGY2GX1TD719ZTHJIE85LY0,1456169617117,10,103,10,3,might_be,possible,11200,english,No,10,1
A2ABSQBRUAUS4C:3BDCF01OGY2GX1TD719ZTHJIE85LY0,1456169624499,11,80,8,0,is_certainly,unlikely,7368,english,No,10,1
A2ABSQBRUAUS4C:3BDCF01OGY2GX1TD719ZTHJIE85LY0,1456169631491,12,20,2,0,might_be,likely,6986,english,No,10,1
A2C7UETA9SL9SK:3SBEHTYCWOBE70L7MYCM11RQX4AYIY,1456169642195,1,102,10,2,is_certainly,unlikely,19044,English,NA,10,1
A2C7UETA9SL9SK:3SBEHTYCWOBE70L7MYCM11RQX4AYIY,1456169659741,2,108,10,8,is_certainly,probable,17542,English,NA,10,1
A2C7UETA9SL9SK:3SBEHTYCWOBE70L7MYCM11RQX4AYIY,1456169680966,3,80,8,0,is_certainly,unlikely,21223,English,NA,10,1
A2C7UETA9SL9SK:3SBEHTYCWOBE70L7MYCM11RQX4AYIY,1456169687942,4,107,10,7,is_probably,probable,6972,English,NA,10,1
A2C7UETA9SL9SK:3SBEHTYCWOBE70L7MYCM11RQX4AYIY,1456169702564,5,86,8,6,is_probably,probable,14621,English,NA,10,1
A2C7UETA9SL9SK:3SBEHTYCWOBE70L7MYCM11RQX4AYIY,1456169712300,6,84,8,4,is,possible,9735,English,NA,10,1
A2C7UETA9SL9SK:3SBEHTYCWOBE70L7MYCM11RQX4AYIY,1456169718060,7,22,2,2,might_be,possible,5756,English,NA,10,1
A2C7UETA9SL9SK:3SBEHTYCWOBE70L7MYCM11RQX4AYIY,1456169727608,8,88,8,8,is_probably,probable,9547,English,NA,10,1
A2C7UETA9SL9SK:3SBEHTYCWOBE70L7MYCM11RQX4AYIY,1456169733338,9,41,4,1,is_probably,unlikely,5728,English,NA,10,1
A2C7UETA9SL9SK:3SBEHTYCWOBE70L7MYCM11RQX4AYIY,1456169742592,10,105,10,5,is_probably,possible,9252,English,NA,10,1
A2C7UETA9SL9SK:3SBEHTYCWOBE70L7MYCM11RQX4AYIY,1456169750372,11,82,8,2,is_probably,unlikely,7777,English,NA,10,1
A2C7UETA9SL9SK:3SBEHTYCWOBE70L7MYCM11RQX4AYIY,1456169885232,12,43,4,3,might_be,possible,134855,English,NA,10,1
A2F1II6ZA8JFIJ:33LK57MYLUD364Y8NW8JJA6FCXXSZU,1456259554596,1,86,8,6,is_probably,unlikely,12585,english,NA,10,2
A2F1II6ZA8JFIJ:33LK57MYLUD364Y8NW8JJA6FCXXSZU,1456259559979,2,22,2,2,is_probably,possible,5382,english,NA,10,2
A2F1II6ZA8JFIJ:33LK57MYLUD364Y8NW8JJA6FCXXSZU,1456259563022,3,105,10,5,might_be,probable,3042,english,NA,10,2
A2F1II6ZA8JFIJ:33LK57MYLUD364Y8NW8JJA6FCXXSZU,1456259565865,4,41,4,1,might_be,possible,2841,english,NA,10,2
A2F1II6ZA8JFIJ:33LK57MYLUD364Y8NW8JJA6FCXXSZU,1456259568274,5,107,10,7,is_probably,probable,2408,english,NA,10,2
A2F1II6ZA8JFIJ:33LK57MYLUD364Y8NW8JJA6FCXXSZU,1456259573610,6,108,10,8,is_probably,possible,5334,english,NA,10,2
A2F1II6ZA8JFIJ:33LK57MYLUD364Y8NW8JJA6FCXXSZU,1456259576471,7,42,4,2,is_probably,probable,2860,english,NA,10,2
A2F1II6ZA8JFIJ:33LK57MYLUD364Y8NW8JJA6FCXXSZU,1456259578601,8,43,4,3,might_be,possible,2129,english,NA,10,2
A2F1II6ZA8JFIJ:33LK57MYLUD364Y8NW8JJA6FCXXSZU,1456259580345,9,82,8,2,is_probably,possible,1742,english,NA,10,2
A2F1II6ZA8JFIJ:33LK57MYLUD364Y8NW8JJA6FCXXSZU,1456259582804,10,20,2,0,is_certainly,probable,2457,english,NA,10,2
A2F1II6ZA8JFIJ:33LK57MYLUD364Y8NW8JJA6FCXXSZU,1456259585426,11,102,10,2,is_probably,unlikely,2621,english,NA,10,2
A2F1II6ZA8JFIJ:33LK57MYLUD364Y8NW8JJA6FCXXSZU,1456259588923,12,80,8,0,might_be,likely,3496,english,NA,10,2
A2F9V69F6TZIAB:3ZPBJO59KQ9BDUFWKK7NO4GAF46DHV,1456260648667,1,103,10,3,is,unlikely,26195,english,no,8,5
A2F9V69F6TZIAB:3ZPBJO59KQ9BDUFWKK7NO4GAF46DHV,1456260662548,2,86,8,6,might_be,likely,13881,english,no,8,5
A2F9V69F6TZIAB:3ZPBJO59KQ9BDUFWKK7NO4GAF46DHV,1456260692466,3,108,10,8,is,likely,29883,english,no,8,5
A2F9V69F6TZIAB:3ZPBJO59KQ9BDUFWKK7NO4GAF46DHV,1456260703597,4,82,8,2,is,unlikely,11115,english,no,8,5
A2F9V69F6TZIAB:3ZPBJO59KQ9BDUFWKK7NO4GAF46DHV,1456260721629,5,42,4,2,is,probable,18032,english,no,8,5
A2F9V69F6TZIAB:3ZPBJO59KQ9BDUFWKK7NO4GAF46DHV,1456260733728,6,22,2,2,is_probably,probable,12083,english,no,8,5
A2F9V69F6TZIAB:3ZPBJO59KQ9BDUFWKK7NO4GAF46DHV,1456260744013,7,41,4,1,is,unlikely,10285,english,no,8,5
A2F9V69F6TZIAB:3ZPBJO59KQ9BDUFWKK7NO4GAF46DHV,1456260752643,8,80,8,0,is_certainly,unlikely,8598,english,no,8,5
A2F9V69F6TZIAB:3ZPBJO59KQ9BDUFWKK7NO4GAF46DHV,1456260772981,9,84,8,4,is,probable,20338,english,no,8,5
A2F9V69F6TZIAB:3ZPBJO59KQ9BDUFWKK7NO4GAF46DHV,1456260784625,10,20,2,0,might_be,unlikely,11628,english,no,8,5
A2F9V69F6TZIAB:3ZPBJO59KQ9BDUFWKK7NO4GAF46DHV,1456260791560,11,88,8,8,is_certainly,likely,6920,english,no,8,5
A2F9V69F6TZIAB:3ZPBJO59KQ9BDUFWKK7NO4GAF46DHV,1456260802962,12,107,10,7,is,likely,11402,english,no,8,5
A2FUPODRRCESB:3TYCR1GOTDRG2R3I3NBI7OSKK29LZR,1456169746134,1,80,8,0,is,unlikely,9859,english,NA,5,4
A2FUPODRRCESB:3TYCR1GOTDRG2R3I3NBI7OSKK29LZR,1456169761376,2,84,8,4,is_probably,possible,15240,english,NA,5,4
A2FUPODRRCESB:3TYCR1GOTDRG2R3I3NBI7OSKK29LZR,1456169767795,3,88,8,8,is_probably,probable,6412,english,NA,5,4
A2FUPODRRCESB:3TYCR1GOTDRG2R3I3NBI7OSKK29LZR,1456169774204,4,82,8,2,might_be,possible,6406,english,NA,5,4
A2FUPODRRCESB:3TYCR1GOTDRG2R3I3NBI7OSKK29LZR,1456169780506,5,20,2,0,is,unlikely,6299,english,NA,5,4
A2FUPODRRCESB:3TYCR1GOTDRG2R3I3NBI7OSKK29LZR,1456169786164,6,108,10,8,is,likely,5656,english,NA,5,4
A2FUPODRRCESB:3TYCR1GOTDRG2R3I3NBI7OSKK29LZR,1456169792514,7,41,4,1,is,unlikely,6346,english,NA,5,4
A2FUPODRRCESB:3TYCR1GOTDRG2R3I3NBI7OSKK29LZR,1456169798212,8,22,2,2,is,likely,5695,english,NA,5,4
A2FUPODRRCESB:3TYCR1GOTDRG2R3I3NBI7OSKK29LZR,1456169802124,9,42,4,2,is,possible,3909,english,NA,5,4
A2FUPODRRCESB:3TYCR1GOTDRG2R3I3NBI7OSKK29LZR,1456169809044,10,86,8,6,is,likely,6918,english,NA,5,4
A2FUPODRRCESB:3TYCR1GOTDRG2R3I3NBI7OSKK29LZR,1456169813527,11,102,10,2,is,unlikely,4481,english,NA,5,4
A2FUPODRRCESB:3TYCR1GOTDRG2R3I3NBI7OSKK29LZR,1456169817230,12,105,10,5,is,possible,3700,english,NA,5,4
A2G7N0X0PNX0EE:3Y9N9SS8LZJWJM8X5ZILKAF0WY83DW,1456169731540,1,80,8,0,is_certainly,unlikely,41913,English,NA,5,2
A2G7N0X0PNX0EE:3Y9N9SS8LZJWJM8X5ZILKAF0WY83DW,1456169793083,2,86,8,6,is,probable,61540,English,NA,5,2
A2G7N0X0PNX0EE:3Y9N9SS8LZJWJM8X5ZILKAF0WY83DW,1456169824587,3,82,8,2,is,unlikely,31501,English,NA,5,2
A2G7N0X0PNX0EE:3Y9N9SS8LZJWJM8X5ZILKAF0WY83DW,1456169833275,4,88,8,8,is_certainly,probable,8687,English,NA,5,2
A2G7N0X0PNX0EE:3Y9N9SS8LZJWJM8X5ZILKAF0WY83DW,1456169855332,5,108,10,8,is,probable,22054,English,NA,5,2
A2G7N0X0PNX0EE:3Y9N9SS8LZJWJM8X5ZILKAF0WY83DW,1456169870108,6,41,4,1,is,possible,14773,English,NA,5,2
A2G7N0X0PNX0EE:3Y9N9SS8LZJWJM8X5ZILKAF0WY83DW,1456169880259,7,103,10,3,is,unlikely,10150,English,NA,5,2
A2G7N0X0PNX0EE:3Y9N9SS8LZJWJM8X5ZILKAF0WY83DW,1456169890236,8,20,2,0,is,possible,9975,English,NA,5,2
A2G7N0X0PNX0EE:3Y9N9SS8LZJWJM8X5ZILKAF0WY83DW,1456169899651,9,84,8,4,is,possible,9414,English,NA,5,2
A2G7N0X0PNX0EE:3Y9N9SS8LZJWJM8X5ZILKAF0WY83DW,1456169968019,10,102,10,2,is,unlikely,68367,English,NA,5,2
A2G7N0X0PNX0EE:3Y9N9SS8LZJWJM8X5ZILKAF0WY83DW,1456169980500,11,105,10,5,is_certainly,possible,12478,English,NA,5,2
A2G7N0X0PNX0EE:3Y9N9SS8LZJWJM8X5ZILKAF0WY83DW,1456169989651,12,42,4,2,is,possible,9150,English,NA,5,2
A2HBI8BAE2C5QH:3QECW5O0KI96EQRY586T4BV6DGMT5U,1456307912174,1,42,4,2,is,possible,17854,American English,No comment.,5,5
A2HBI8BAE2C5QH:3QECW5O0KI96EQRY586T4BV6DGMT5U,1456307920064,2,86,8,6,is,unlikely,7888,American English,No comment.,5,5
A2HBI8BAE2C5QH:3QECW5O0KI96EQRY586T4BV6DGMT5U,1456307926686,3,103,10,3,is,possible,6621,American English,No comment.,5,5
A2HBI8BAE2C5QH:3QECW5O0KI96EQRY586T4BV6DGMT5U,1456307937191,4,108,10,8,is,likely,10503,American English,No comment.,5,5
A2HBI8BAE2C5QH:3QECW5O0KI96EQRY586T4BV6DGMT5U,1456307943675,5,41,4,1,is,possible,6483,American English,No comment.,5,5
A2HBI8BAE2C5QH:3QECW5O0KI96EQRY586T4BV6DGMT5U,1456307952935,6,84,8,4,is,possible,9257,American English,No comment.,5,5
A2HBI8BAE2C5QH:3QECW5O0KI96EQRY586T4BV6DGMT5U,1456307961351,7,80,8,0,is,possible,8414,American English,No comment.,5,5
A2HBI8BAE2C5QH:3QECW5O0KI96EQRY586T4BV6DGMT5U,1456307970575,8,107,10,7,is,likely,9222,American English,No comment.,5,5
A2HBI8BAE2C5QH:3QECW5O0KI96EQRY586T4BV6DGMT5U,1456307974567,9,105,10,5,is,possible,3991,American English,No comment.,5,5
A2HBI8BAE2C5QH:3QECW5O0KI96EQRY586T4BV6DGMT5U,1456307982807,10,43,4,3,is,possible,8239,American English,No comment.,5,5
A2HBI8BAE2C5QH:3QECW5O0KI96EQRY586T4BV6DGMT5U,1456307987695,11,102,10,2,is,unlikely,4886,American English,No comment.,5,5
A2HBI8BAE2C5QH:3QECW5O0KI96EQRY586T4BV6DGMT5U,1456307992247,12,20,2,0,is,possible,4551,American English,No comment.,5,5
A2IABGWWDKRQS3:317HQ483I80KV1HTFW3BKLTJTK6NIX,1456170153494,1,102,10,2,is_certainly,unlikely,20506,english,NA,5,0
A2IABGWWDKRQS3:317HQ483I80KV1HTFW3BKLTJTK6NIX,1456170162606,2,20,2,0,is,likely,9109,english,NA,5,0
A2IABGWWDKRQS3:317HQ483I80KV1HTFW3BKLTJTK6NIX,1456170170583,3,42,4,2,is,likely,7976,english,NA,5,0
A2IABGWWDKRQS3:317HQ483I80KV1HTFW3BKLTJTK6NIX,1456170179693,4,107,10,7,is,probable,9109,english,NA,5,0
A2IABGWWDKRQS3:317HQ483I80KV1HTFW3BKLTJTK6NIX,1456170190038,5,88,8,8,is_certainly,likely,10344,english,NA,5,0
A2IABGWWDKRQS3:317HQ483I80KV1HTFW3BKLTJTK6NIX,1456170195950,6,84,8,4,is,unlikely,5906,english,NA,5,0
A2IABGWWDKRQS3:317HQ483I80KV1HTFW3BKLTJTK6NIX,1456170202492,7,43,4,3,is,unlikely,6541,english,NA,5,0
A2IABGWWDKRQS3:317HQ483I80KV1HTFW3BKLTJTK6NIX,1456170206812,8,86,8,6,is,likely,4318,english,NA,5,0
A2IABGWWDKRQS3:317HQ483I80KV1HTFW3BKLTJTK6NIX,1456170213260,9,82,8,2,is,unlikely,6446,english,NA,5,0
A2IABGWWDKRQS3:317HQ483I80KV1HTFW3BKLTJTK6NIX,1456170220285,10,103,10,3,is,unlikely,7024,english,NA,5,0
A2IABGWWDKRQS3:317HQ483I80KV1HTFW3BKLTJTK6NIX,1456170224196,11,108,10,8,is_probably,likely,3910,english,NA,5,0
A2IABGWWDKRQS3:317HQ483I80KV1HTFW3BKLTJTK6NIX,1456170227901,12,80,8,0,is,unlikely,3704,english,NA,5,0
A2JI5RNPPXE8QE:3WEV0KO0ON0033TCVEJMSINCO8JSDD,1455802080794,1,102,10,2,is_certainly,unlikely,28729,English,"Great game, enjoyed it and look forward to more thanks.",10,0
A2JI5RNPPXE8QE:3WEV0KO0ON0033TCVEJMSINCO8JSDD,1455802098459,2,103,10,3,is,unlikely,17644,English,"Great game, enjoyed it and look forward to more thanks.",10,0
A2JI5RNPPXE8QE:3WEV0KO0ON0033TCVEJMSINCO8JSDD,1455802115438,3,88,8,8,is_certainly,likely,16958,English,"Great game, enjoyed it and look forward to more thanks.",10,0
A2JI5RNPPXE8QE:3WEV0KO0ON0033TCVEJMSINCO8JSDD,1455802130039,4,84,8,4,is,possible,14581,English,"Great game, enjoyed it and look forward to more thanks.",10,0
A2JI5RNPPXE8QE:3WEV0KO0ON0033TCVEJMSINCO8JSDD,1455802140955,5,80,8,0,is_certainly,unlikely,10892,English,"Great game, enjoyed it and look forward to more thanks.",10,0
A2JI5RNPPXE8QE:3WEV0KO0ON0033TCVEJMSINCO8JSDD,1455802151970,6,20,2,0,is,unlikely,10991,English,"Great game, enjoyed it and look forward to more thanks.",10,0
A2JI5RNPPXE8QE:3WEV0KO0ON0033TCVEJMSINCO8JSDD,1455802255830,7,86,8,6,is,likely,103839,English,"Great game, enjoyed it and look forward to more thanks.",10,0
A2JI5RNPPXE8QE:3WEV0KO0ON0033TCVEJMSINCO8JSDD,1455802308019,8,108,10,8,is_certainly,likely,52163,English,"Great game, enjoyed it and look forward to more thanks.",10,0
A2JI5RNPPXE8QE:3WEV0KO0ON0033TCVEJMSINCO8JSDD,1455802313558,9,82,8,2,is,unlikely,5519,English,"Great game, enjoyed it and look forward to more thanks.",10,0
A2JI5RNPPXE8QE:3WEV0KO0ON0033TCVEJMSINCO8JSDD,1455802320339,10,107,10,7,is,probable,6760,English,"Great game, enjoyed it and look forward to more thanks.",10,0
A2JI5RNPPXE8QE:3WEV0KO0ON0033TCVEJMSINCO8JSDD,1455802325581,11,42,4,2,is,possible,5222,English,"Great game, enjoyed it and look forward to more thanks.",10,0
A2JI5RNPPXE8QE:3WEV0KO0ON0033TCVEJMSINCO8JSDD,1455802334039,12,41,4,1,is,unlikely,8434,English,"Great game, enjoyed it and look forward to more thanks.",10,0
A2M5VW97GIYLHB:3NG53N1RLWRR9GHTMP4CBL40Q338P7,1456181954034,1,22,2,2,is,likely,12799,english,NA,8,2
A2M5VW97GIYLHB:3NG53N1RLWRR9GHTMP4CBL40Q338P7,1456181965348,2,88,8,8,is_certainly,probable,11312,english,NA,8,2
A2M5VW97GIYLHB:3NG53N1RLWRR9GHTMP4CBL40Q338P7,1456181980467,3,102,10,2,is,unlikely,15116,english,NA,8,2
A2M5VW97GIYLHB:3NG53N1RLWRR9GHTMP4CBL40Q338P7,1456181990619,4,43,4,3,might_be,likely,10150,english,NA,8,2
A2M5VW97GIYLHB:3NG53N1RLWRR9GHTMP4CBL40Q338P7,1456181999077,5,107,10,7,is,probable,8455,english,NA,8,2
A2M5VW97GIYLHB:3NG53N1RLWRR9GHTMP4CBL40Q338P7,1456182006400,6,108,10,8,is_certainly,possible,7321,english,NA,8,2
A2M5VW97GIYLHB:3NG53N1RLWRR9GHTMP4CBL40Q338P7,1456182017688,7,103,10,3,is,unlikely,11286,english,NA,8,2
A2M5VW97GIYLHB:3NG53N1RLWRR9GHTMP4CBL40Q338P7,1456182025706,8,105,10,5,is_probably,probable,8016,english,NA,8,2
A2M5VW97GIYLHB:3NG53N1RLWRR9GHTMP4CBL40Q338P7,1456182037308,9,80,8,0,is_certainly,unlikely,11599,english,NA,8,2
A2M5VW97GIYLHB:3NG53N1RLWRR9GHTMP4CBL40Q338P7,1456182041660,10,86,8,6,is_probably,probable,4350,english,NA,8,2
A2M5VW97GIYLHB:3NG53N1RLWRR9GHTMP4CBL40Q338P7,1456182048271,11,82,8,2,might_be,unlikely,6609,english,NA,8,2
A2M5VW97GIYLHB:3NG53N1RLWRR9GHTMP4CBL40Q338P7,1456182054157,12,84,8,4,might_be,possible,5884,english,NA,8,2
A2NA2OJT15COZY:3HOSI13XH0WU1EAUYOOXXJ1CNCDDDM,1456262140317,1,108,10,8,is,likely,25399,American English,NA,5,0
A2NA2OJT15COZY:3HOSI13XH0WU1EAUYOOXXJ1CNCDDDM,1456262158561,2,42,4,2,is,possible,18240,American English,NA,5,0
A2NA2OJT15COZY:3HOSI13XH0WU1EAUYOOXXJ1CNCDDDM,1456262175685,3,86,8,6,is,possible,17121,American English,NA,5,0
A2NA2OJT15COZY:3HOSI13XH0WU1EAUYOOXXJ1CNCDDDM,1456262185548,4,102,10,2,is,unlikely,9859,American English,NA,5,0
A2NA2OJT15COZY:3HOSI13XH0WU1EAUYOOXXJ1CNCDDDM,1456262193567,5,43,4,3,is,likely,8011,American English,NA,5,0
A2NA2OJT15COZY:3HOSI13XH0WU1EAUYOOXXJ1CNCDDDM,1456262212371,6,84,8,4,is,possible,18802,American English,NA,5,0
A2NA2OJT15COZY:3HOSI13XH0WU1EAUYOOXXJ1CNCDDDM,1456262221663,7,105,10,5,is,possible,9286,American English,NA,5,0
A2NA2OJT15COZY:3HOSI13XH0WU1EAUYOOXXJ1CNCDDDM,1456262231481,8,22,2,2,is,likely,9814,American English,NA,5,0
A2NA2OJT15COZY:3HOSI13XH0WU1EAUYOOXXJ1CNCDDDM,1456262239928,9,41,4,1,is,unlikely,8445,American English,NA,5,0
A2NA2OJT15COZY:3HOSI13XH0WU1EAUYOOXXJ1CNCDDDM,1456262248131,10,20,2,0,is,unlikely,8199,American English,NA,5,0
A2NA2OJT15COZY:3HOSI13XH0WU1EAUYOOXXJ1CNCDDDM,1456262258024,11,80,8,0,is_certainly,unlikely,9891,American English,NA,5,0
A2NA2OJT15COZY:3HOSI13XH0WU1EAUYOOXXJ1CNCDDDM,1456262266780,12,107,10,7,is,probable,8751,American English,NA,5,0
A2O7H7VXLFN6BP:3WMOAN2SRC5PH71TE32UZAJD1NJNVD,1456259637212,1,42,4,2,is_probably,possible,10752,English,NA,7,2
A2O7H7VXLFN6BP:3WMOAN2SRC5PH71TE32UZAJD1NJNVD,1456259652512,2,84,8,4,is,probable,15296,English,NA,7,2
A2O7H7VXLFN6BP:3WMOAN2SRC5PH71TE32UZAJD1NJNVD,1456259660140,3,82,8,2,is,unlikely,7621,English,NA,7,2
A2O7H7VXLFN6BP:3WMOAN2SRC5PH71TE32UZAJD1NJNVD,1456259666142,4,105,10,5,is,possible,6000,English,NA,7,2
A2O7H7VXLFN6BP:3WMOAN2SRC5PH71TE32UZAJD1NJNVD,1456259671304,5,41,4,1,is_probably,possible,5159,English,NA,7,2
A2O7H7VXLFN6BP:3WMOAN2SRC5PH71TE32UZAJD1NJNVD,1456259678918,6,80,8,0,might_be,unlikely,7612,English,NA,7,2
